system   D            wsystem.c:583  maybe_parent_dir                 [   0.00041] Also searching C:\Users\krzyœ\Documents\Visual Studio 2015\Projects\Gra_w_statki\
dtor     D               dtor.c:184  _al_register_destructor          [  17.51596] added dtor for object 05834BC8, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51639] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51641] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51643] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51644] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51645] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51646] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51648] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51649] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51650] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  17.51651] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  17.51652] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  17.51654] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  17.51655] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [  17.51718] Glyph 51: 12x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.51751] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.51753] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  17.51888] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51901] Glyph 78: 11x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  17.51909] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51919] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51925] Glyph 79: 6x15 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [  17.51934] Glyph 72: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51943] Glyph 86: 7x10 (8x12)
font     D                ttf.c:406  cache_glyph                      [  17.51945] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [  17.51953] Glyph 77: 7x19 (8x20)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.51967] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.51969] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  17.52052] Glyph 88: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.52061] Glyph 93: 10x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.52066] Glyph 29: 4x10 (4x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.52203] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.52205] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.52478] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.52482] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  17.52548] Glyph 20: 8x14 (8x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.52560] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.52562] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  17.52605] Glyph 23: 10x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  17.52635] Glyph 19: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.52653] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.52655] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.52733] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.52736] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.52811] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.52814] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [  18.62362] removed dtor for object 05834BC8
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  18.62388] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  18.62428] removed dtor for object 0590A4B0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  18.62444] d3d_destroy_bitmap: Release video texture failed.
font     W               font.c:286  al_init_font_addon               [  75.78911] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [  75.78919] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [  75.79033] Font times.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [  75.79037]     ascent=16.0, descent=-4.0, height=21.0
dtor     D               dtor.c:184  _al_register_destructor          [  75.79041] added dtor for object 0590A4B0, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79124] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79128] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79130] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79132] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79135] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79137] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79139] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79142] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.79144] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  75.79146] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  75.79148] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  75.79151] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  75.79154] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [  75.79227] Glyph 45: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.79575] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.79579] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  75.79908] Glyph 72: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.79926] Glyph 71: 10x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  75.79943] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.79956] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.79989] Glyph 86: 7x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80002] Glyph 87: 7x13 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [  75.80022] Glyph 78: 11x15 (12x16)
font     D                ttf.c:406  cache_glyph                      [  75.80027] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [  75.80051] Glyph 90: 17x10 (20x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80064] Glyph 85: 8x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80092] Glyph 74: 9x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  75.80109] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80118] Glyph 29: 4x10 (4x12)
font     W               font.c:286  al_init_font_addon               [  75.80130] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [  75.80133] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [  75.80236] Font times.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [  75.80239]     ascent=16.0, descent=-4.0, height=21.0
dtor     D               dtor.c:184  _al_register_destructor          [  75.80244] added dtor for object 05839F58, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80327] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80330] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80332] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80334] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80337] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80339] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80341] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80344] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  75.80346] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  75.80348] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  75.80351] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  75.80353] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  75.80356] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [  75.80470] Glyph 51: 12x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.80519] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.80523] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  75.80732] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80755] Glyph 78: 11x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  75.80772] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80791] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80803] Glyph 79: 6x15 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [  75.80819] Glyph 72: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.80837] Glyph 86: 7x10 (8x12)
font     D                ttf.c:406  cache_glyph                      [  75.80841] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [  75.80856] Glyph 77: 7x19 (8x20)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.80884] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.80886] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  75.81046] Glyph 88: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.81056] Glyph 93: 10x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  75.81062] Glyph 29: 4x10 (4x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.81247] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.81250] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.81542] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.81547] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  75.81622] Glyph 20: 8x14 (8x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.81637] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.81640] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  75.81690] Glyph 23: 10x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  75.81722] Glyph 19: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.81740] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.81743] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.86165] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.86169] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  75.86251] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  75.86255] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:114  _al_run_destructors              [  77.54960] calling dtor for object 05839F58, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.54965] removed dtor for object 05839F58
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.54976] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.55020] calling dtor for object 0590A4B0, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55022] removed dtor for object 0590A4B0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.55031] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.55049] calling dtor for object 06C5AC90, func 0F3227A7
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55051] removed dtor for object 06C5AC90
dtor     D               dtor.c:114  _al_run_destructors              [  77.55054] calling dtor for object 058E8730, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55056] removed dtor for object 058E8730
dtor     D               dtor.c:114  _al_run_destructors              [  77.55409] calling dtor for object 058E7930, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55412] removed dtor for object 058E7930
dtor     D               dtor.c:114  _al_run_destructors              [  77.55816] calling dtor for object 05839D98, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55820] removed dtor for object 05839D98
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.55831] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.55852] calling dtor for object 058E6B30, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55854] removed dtor for object 058E6B30
dtor     D               dtor.c:114  _al_run_destructors              [  77.55887] calling dtor for object 058E8930, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55889] removed dtor for object 058E8930
dtor     D               dtor.c:114  _al_run_destructors              [  77.55897] calling dtor for object 058E8030, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55899] removed dtor for object 058E8030
dtor     D               dtor.c:114  _al_run_destructors              [  77.55908] calling dtor for object 058E7F30, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55909] removed dtor for object 058E7F30
dtor     D               dtor.c:114  _al_run_destructors              [  77.55917] calling dtor for object 00FF7978, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55919] removed dtor for object 00FF7978
dtor     D               dtor.c:114  _al_run_destructors              [  77.55927] calling dtor for object 00FF7878, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55929] removed dtor for object 00FF7878
dtor     D               dtor.c:114  _al_run_destructors              [  77.55944] calling dtor for object 00FF7778, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55946] removed dtor for object 00FF7778
dtor     D               dtor.c:114  _al_run_destructors              [  77.55956] calling dtor for object 010FCD30, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55958] removed dtor for object 010FCD30
dtor     D               dtor.c:114  _al_run_destructors              [  77.55964] calling dtor for object 0587D9A0, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55966] removed dtor for object 0587D9A0
dtor     D               dtor.c:114  _al_run_destructors              [  77.55974] calling dtor for object 00FBF920, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55976] removed dtor for object 00FBF920
dtor     D               dtor.c:114  _al_run_destructors              [  77.55983] calling dtor for object 05866FE8, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.55985] removed dtor for object 05866FE8
dtor     D               dtor.c:114  _al_run_destructors              [  77.55999] calling dtor for object 058E2938, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56001] removed dtor for object 058E2938
dtor     D               dtor.c:114  _al_run_destructors              [  77.56009] calling dtor for object 0590B060, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56011] removed dtor for object 0590B060
dtor     D               dtor.c:114  _al_run_destructors              [  77.56020] calling dtor for object 058872C0, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56022] removed dtor for object 058872C0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.56031] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.56057] calling dtor for object 00F69DA0, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56059] removed dtor for object 00F69DA0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.56069] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.56094] calling dtor for object 0583B4D0, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56096] removed dtor for object 0583B4D0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.56109] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.56138] calling dtor for object 00F69CF8, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56140] removed dtor for object 00F69CF8
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  77.56149] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:114  _al_run_destructors              [  77.56179] calling dtor for object 010DE2F0, func 0F3227A7
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56180] removed dtor for object 010DE2F0
dtor     D               dtor.c:114  _al_run_destructors              [  77.56199] calling dtor for object 010DE518, func 0F322595
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56201] removed dtor for object 010DE518
dtor     D               dtor.c:114  _al_run_destructors              [  77.56348] calling dtor for object 00F99A20, func 0F321B3B
dtor     D               dtor.c:214  _al_unregister_destructor        [  77.56351] removed dtor for object 00F99A20
d3d      I         d3d_disp.cpp:921  d3d_destroy_display              [  77.57544] destroying display 0103BC98 (current 00000000)
d3d      D         d3d_disp.cpp:905  d3d_destroy_display_internals    [  77.57547] waiting for display 0103BC98's thread to end
d3d      W         d3d_disp.cpp:617  d3d_destroy_device               [  77.58436] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1527 d3d_display_thread_proc          [  77.58944] d3d display thread exits
